&FCI NORB= 8,NELEC= 2,MS2= 0,
ORBSYM=1,1,1,1,1,1,1,1,
ISYM=1
&END
-0.0638784078	3	4	2	1
-0.9052233594	3	4	2	2
-0.0147101458	3	4	2	3
0.1174025029	3	4	2	4
-0.3765442251	3	4	3	1
-0.0147101458	3	4	3	2
0.7587841344	3	4	3	3
0.3121580908	3	4	3	4
0.0807832467	3	4	4	1
0.1174025029	3	4	4	2
0.3121580908	3	4	4	3
-1.0219342255	3	4	4	4
0.6620996379	4	1	1	1
-0.0211153874	4	1	1	2
0.4619857184	4	1	1	3
0.1291901715	4	1	1	4
-0.0211153874	4	1	2	1
-0.1777109814	4	1	2	2
-0.0160175529	4	1	2	3
0.1102153260	4	1	2	4
0.4619857184	4	1	3	1
-0.0160175529	4	1	3	2
0.1945957130	4	1	3	3
0.0808279139	4	1	3	4
0.1291901715	4	1	4	1
0.1102153260	4	1	4	2
0.0808279139	4	1	4	3
-0.1977279001	4	1	4	4
-1.0096400693	4	2	1	1
-0.0922910952	4	2	1	2
-0.4782298532	4	2	1	3
0.1102350815	4	2	1	4
-0.0922910952	4	2	2	1
-0.1429702190	4	2	2	2
-0.3471508646	4	2	2	3
4.4837008836	4	2	2	4
-0.4782298532	4	2	3	1
-0.3471508646	4	2	3	2
-1.2850879893	4	2	3	3
0.1174736654	4	2	3	4
0.1102350815	4	2	4	1
4.4837008836	4	2	4	2
0.1174736654	4	2	4	3
0.0595836370	4	2	4	4
1.0710851949	4	3	1	1
-0.0638784078	4	3	1	2
-0.3765442251	4	3	1	3
0.0807832467	4	3	1	4
-0.0638784078	4	3	2	1
-0.9052233594	4	3	2	2
-0.0147101458	4	3	2	3
0.1174025029	4	3	2	4
-0.3765442251	4	3	3	1
-0.0147101458	4	3	3	2
0.7587841344	4	3	3	3
0.3121580908	4	3	3	4
0.0807832467	4	3	4	1
0.1174025029	4	3	4	2
0.3121580908	4	3	4	3
-1.0219342255	4	3	4	4
5.2168584092	4	4	1	1
0.2001854941	4	4	1	2
1.2447340754	4	4	1	3
-0.1977715062	4	4	1	4
0.2001854941	4	4	2	1
15.6767582194	4	4	2	2
-0.2633860311	4	4	2	3
0.0632812247	4	4	2	4
1.2447340754	4	4	3	1
-0.2633860311	4	4	3	2
5.8298939228	4	4	3	3
-1.0213751322	4	4	3	4
-0.1977715062	4	4	4	1
0.0632812247	4	4	4	2
-1.0213751322	4	4	4	3
15.4849549233	4	4	4	4
20.0959309435	1	1	5	5
-0.2915363395	1	1	5	6
0.0263705931	1	1	5	7
0.6614377496	1	1	5	8
-0.2915363395	1	1	6	5
4.6738027284	1	1	6	6
0.3672640639	1	1	6	7
-1.0073120121	1	1	6	8
0.0263705931	1	1	7	5
0.3672640639	1	1	7	6
15.6505019455	1	1	7	7
1.0719136033	1	1	7	8
0.6614377496	1	1	8	5
-1.0073120121	1	1	8	6
1.0719136033	1	1	8	7
5.2171845401	1	1	8	8
-0.2913651736	1	2	5	5
0.0180898587	1	2	5	6
0.1249518547	1	2	5	7
-0.0210974528	1	2	5	8
0.0180898587	1	2	6	5
0.1863155833	1	2	6	6
0.0086668602	1	2	6	7
-0.0922750004	1	2	6	8
0.1249518547	1	2	7	5
0.0086668602	1	2	7	6
-0.1115989998	1	2	7	7
-0.0638850485	1	2	7	8
-0.0210974528	1	2	8	5
-0.0922750004	1	2	8	6
-0.0638850485	1	2	8	7
0.2003497532	1	2	8	8
0.0325261582	1	3	5	5
0.1248502456	1	3	5	6
4.4673752596	1	3	5	7
0.4622347276	1	3	5	8
0.1248502456	1	3	6	5
1.0330789518	1	3	6	6
0.0637495508	1	3	6	7
-0.4782338592	1	3	6	8
4.4673752596	1	3	7	5
0.0637495508	1	3	7	6
0.0001952064	1	3	7	7
-0.3763691454	1	3	7	8
0.4622347276	1	3	8	5
-0.4782338592	1	3	8	6
-0.3763691454	1	3	8	7
1.2471270748	1	3	8	8
0.6620996379	1	4	5	5
-0.0211153874	1	4	5	6
0.4619857184	1	4	5	7
0.1291901715	1	4	5	8
-0.0211153874	1	4	6	5
-0.1777109814	1	4	6	6
-0.0160175529	1	4	6	7
0.1102153260	1	4	6	8
0.4619857184	1	4	7	5
-0.0160175529	1	4	7	6
0.1945957130	1	4	7	7
0.0808279139	1	4	7	8
0.1291901715	1	4	8	5
0.1102153260	1	4	8	6
0.0808279139	1	4	8	7
-0.1977279001	1	4	8	8
-0.2913651736	2	1	5	5
0.0180898587	2	1	5	6
0.1249518547	2	1	5	7
-0.0210974528	2	1	5	8
0.0180898587	2	1	6	5
0.1863155833	2	1	6	6
0.0086668602	2	1	6	7
-0.0922750004	2	1	6	8
0.1249518547	2	1	7	5
0.0086668602	2	1	7	6
-0.1115989998	2	1	7	7
-0.0638850485	2	1	7	8
-0.0210974528	2	1	8	5
-0.0922750004	2	1	8	6
-0.0638850485	2	1	8	7
0.2003497532	2	1	8	8
4.6737972283	2	2	5	5
0.1861445414	2	2	5	6
1.0307334347	2	2	5	7
-0.1777351266	2	2	5	8
0.1861445414	2	2	6	5
20.1024808291	2	2	6	6
-0.6790469031	2	2	6	7
-0.1367974872	2	2	6	8
1.0307334347	2	2	7	5
-0.6790469031	2	2	7	6
5.1828423807	2	2	7	7
-0.9048270403	2	2	7	8
-0.1777351266	2	2	8	5
-0.1367974872	2	2	8	6
-0.9048270403	2	2	8	7
15.6793641874	2	2	8	8
0.3674854061	2	3	5	5
0.0086712586	2	3	5	6
0.0637297416	2	3	5	7
-0.0160290029	2	3	5	8
0.0086712586	2	3	6	5
-0.6786267463	2	3	6	6
0.1020806731	2	3	6	7
-0.3473995979	2	3	6	8
0.0637297416	2	3	7	5
0.1020806731	2	3	7	6
0.4594460702	2	3	7	7
-0.0147038988	2	3	7	8
-0.0160290029	2	3	8	5
-0.3473995979	2	3	8	6
-0.0147038988	2	3	8	7
-0.2631803476	2	3	8	8
-1.0096400693	2	4	5	5
-0.0922910952	2	4	5	6
-0.4782298532	2	4	5	7
0.1102350815	2	4	5	8
-0.0922910952	2	4	6	5
-0.1429702190	2	4	6	6
-0.3471508646	2	4	6	7
4.4837008836	2	4	6	8
-0.4782298532	2	4	7	5
-0.3471508646	2	4	7	6
-1.2850879893	2	4	7	7
0.1174736654	2	4	7	8
0.1102350815	2	4	8	5
4.4837008836	2	4	8	6
0.1174736654	2	4	8	7
0.0595836370	2	4	8	8
0.0325261582	3	1	5	5
0.1248502456	3	1	5	6
4.4673752596	3	1	5	7
0.4622347276	3	1	5	8
0.1248502456	3	1	6	5
1.0330789518	3	1	6	6
0.0637495508	3	1	6	7
-0.4782338592	3	1	6	8
4.4673752596	3	1	7	5
0.0637495508	3	1	7	6
0.0001952064	3	1	7	7
-0.3763691454	3	1	7	8
0.4622347276	3	1	8	5
-0.4782338592	3	1	8	6
-0.3763691454	3	1	8	7
1.2471270748	3	1	8	8
0.3674854061	3	2	5	5
0.0086712586	3	2	5	6
0.0637297416	3	2	5	7
-0.0160290029	3	2	5	8
0.0086712586	3	2	6	5
-0.6786267463	3	2	6	6
0.1020806731	3	2	6	7
-0.3473995979	3	2	6	8
0.0637297416	3	2	7	5
0.1020806731	3	2	7	6
0.4594460702	3	2	7	7
-0.0147038988	3	2	7	8
-0.0160290029	3	2	8	5
-0.3473995979	3	2	8	6
-0.0147038988	3	2	8	7
-0.2631803476	3	2	8	8
15.6481192947	3	3	5	5
-0.1116925335	3	3	5	6
-0.0034699396	3	3	5	7
0.1941878902	3	3	5	8
-0.1116925335	3	3	6	5
5.1827456181	3	3	6	6
0.4591579207	3	3	6	7
-1.2827352781	3	3	6	8
-0.0034699396	3	3	7	5
0.4591579207	3	3	7	6
15.5842450684	3	3	7	7
0.7593435842	3	3	7	8
0.1941878902	3	3	8	5
-1.2827352781	3	3	8	6
0.7593435842	3	3	8	7
5.8301003669	3	3	8	8
1.0710851949	3	4	5	5
-0.0638784078	3	4	5	6
-0.3765442251	3	4	5	7
0.0807832467	3	4	5	8
-0.0638784078	3	4	6	5
-0.9052233594	3	4	6	6
-0.0147101458	3	4	6	7
0.1174025029	3	4	6	8
-0.3765442251	3	4	7	5
-0.0147101458	3	4	7	6
0.7587841344	3	4	7	7
0.3121580908	3	4	7	8
0.0807832467	3	4	8	5
0.1174025029	3	4	8	6
0.3121580908	3	4	8	7
-1.0219342255	3	4	8	8
0.6620996379	4	1	5	5
-0.0211153874	4	1	5	6
0.4619857184	4	1	5	7
0.1291901715	4	1	5	8
-0.0211153874	4	1	6	5
-0.1777109814	4	1	6	6
-0.0160175529	4	1	6	7
0.1102153260	4	1	6	8
0.4619857184	4	1	7	5
-0.0160175529	4	1	7	6
0.1945957130	4	1	7	7
0.0808279139	4	1	7	8
0.1291901715	4	1	8	5
0.1102153260	4	1	8	6
0.0808279139	4	1	8	7
-0.1977279001	4	1	8	8
-1.0096400693	4	2	5	5
-0.0922910952	4	2	5	6
-0.4782298532	4	2	5	7
0.1102350815	4	2	5	8
-0.0922910952	4	2	6	5
-0.1429702190	4	2	6	6
-0.3471508646	4	2	6	7
4.4837008836	4	2	6	8
-0.4782298532	4	2	7	5
-0.3471508646	4	2	7	6
-1.2850879893	4	2	7	7
0.1174736654	4	2	7	8
0.1102350815	4	2	8	5
4.4837008836	4	2	8	6
0.1174736654	4	2	8	7
0.0595836370	4	2	8	8
1.0710851949	4	3	5	5
-0.0638784078	4	3	5	6
-0.3765442251	4	3	5	7
0.0807832467	4	3	5	8
-0.0638784078	4	3	6	5
-0.9052233594	4	3	6	6
-0.0147101458	4	3	6	7
0.1174025029	4	3	6	8
-0.3765442251	4	3	7	5
-0.0147101458	4	3	7	6
0.7587841344	4	3	7	7
0.3121580908	4	3	7	8
0.0807832467	4	3	8	5
0.1174025029	4	3	8	6
0.3121580908	4	3	8	7
-1.0219342255	4	3	8	8
5.2168584092	4	4	5	5
0.2001854941	4	4	5	6
1.2447340754	4	4	5	7
-0.1977715062	4	4	5	8
0.2001854941	4	4	6	5
15.6767582194	4	4	6	6
-0.2633860311	4	4	6	7
0.0632812247	4	4	6	8
1.2447340754	4	4	7	5
-0.2633860311	4	4	7	6
5.8298939228	4	4	7	7
-1.0213751322	4	4	7	8
-0.1977715062	4	4	8	5
0.0632812247	4	4	8	6
-1.0213751322	4	4	8	7
15.4849549233	4	4	8	8
20.0959309435	5	5	1	1
-0.2915363395	5	5	1	2
0.0263705931	5	5	1	3
0.6614377496	5	5	1	4
-0.2915363395	5	5	2	1
4.6738027284	5	5	2	2
0.3672640639	5	5	2	3
-1.0073120121	5	5	2	4
0.0263705931	5	5	3	1
0.3672640639	5	5	3	2
15.6505019455	5	5	3	3
1.0719136033	5	5	3	4
0.6614377496	5	5	4	1
-1.0073120121	5	5	4	2
1.0719136033	5	5	4	3
5.2171845401	5	5	4	4
-0.2913651736	5	6	1	1
0.0180898587	5	6	1	2
0.1249518547	5	6	1	3
-0.0210974528	5	6	1	4
0.0180898587	5	6	2	1
0.1863155833	5	6	2	2
0.0086668602	5	6	2	3
-0.0922750004	5	6	2	4
0.1249518547	5	6	3	1
0.0086668602	5	6	3	2
-0.1115989998	5	6	3	3
-0.0638850485	5	6	3	4
-0.0210974528	5	6	4	1
-0.0922750004	5	6	4	2
-0.0638850485	5	6	4	3
0.2003497532	5	6	4	4
0.0325261582	5	7	1	1
0.1248502456	5	7	1	2
4.4673752596	5	7	1	3
0.4622347276	5	7	1	4
0.1248502456	5	7	2	1
1.0330789518	5	7	2	2
0.0637495508	5	7	2	3
-0.4782338592	5	7	2	4
4.4673752596	5	7	3	1
0.0637495508	5	7	3	2
0.0001952064	5	7	3	3
-0.3763691454	5	7	3	4
0.4622347276	5	7	4	1
-0.4782338592	5	7	4	2
-0.3763691454	5	7	4	3
1.2471270748	5	7	4	4
0.6620996379	5	8	1	1
-0.0211153874	5	8	1	2
0.4619857184	5	8	1	3
0.1291901715	5	8	1	4
-0.0211153874	5	8	2	1
-0.1777109814	5	8	2	2
-0.0160175529	5	8	2	3
0.1102153260	5	8	2	4
0.4619857184	5	8	3	1
-0.0160175529	5	8	3	2
0.1945957130	5	8	3	3
0.0808279139	5	8	3	4
0.1291901715	5	8	4	1
0.1102153260	5	8	4	2
0.0808279139	5	8	4	3
-0.1977279001	5	8	4	4
-0.2913651736	6	5	1	1
0.0180898587	6	5	1	2
0.1249518547	6	5	1	3
-0.0210974528	6	5	1	4
0.0180898587	6	5	2	1
0.1863155833	6	5	2	2
0.0086668602	6	5	2	3
-0.0922750004	6	5	2	4
0.1249518547	6	5	3	1
0.0086668602	6	5	3	2
-0.1115989998	6	5	3	3
-0.0638850485	6	5	3	4
-0.0210974528	6	5	4	1
-0.0922750004	6	5	4	2
-0.0638850485	6	5	4	3
0.2003497532	6	5	4	4
4.6737972283	6	6	1	1
0.1861445414	6	6	1	2
1.0307334347	6	6	1	3
-0.1777351266	6	6	1	4
0.1861445414	6	6	2	1
20.1024808291	6	6	2	2
-0.6790469031	6	6	2	3
-0.1367974872	6	6	2	4
1.0307334347	6	6	3	1
-0.6790469031	6	6	3	2
5.1828423807	6	6	3	3
-0.9048270403	6	6	3	4
-0.1777351266	6	6	4	1
-0.1367974872	6	6	4	2
-0.9048270403	6	6	4	3
15.6793641874	6	6	4	4
0.3674854061	6	7	1	1
0.0086712586	6	7	1	2
0.0637297416	6	7	1	3
-0.0160290029	6	7	1	4
0.0086712586	6	7	2	1
-0.6786267463	6	7	2	2
0.1020806731	6	7	2	3
-0.3473995979	6	7	2	4
0.0637297416	6	7	3	1
0.1020806731	6	7	3	2
0.4594460702	6	7	3	3
-0.0147038988	6	7	3	4
-0.0160290029	6	7	4	1
-0.3473995979	6	7	4	2
-0.0147038988	6	7	4	3
-0.2631803476	6	7	4	4
-1.0096400693	6	8	1	1
-0.0922910952	6	8	1	2
-0.4782298532	6	8	1	3
0.1102350815	6	8	1	4
-0.0922910952	6	8	2	1
-0.1429702190	6	8	2	2
-0.3471508646	6	8	2	3
4.4837008836	6	8	2	4
-0.4782298532	6	8	3	1
-0.3471508646	6	8	3	2
-1.2850879893	6	8	3	3
0.1174736654	6	8	3	4
0.1102350815	6	8	4	1
4.4837008836	6	8	4	2
0.1174736654	6	8	4	3
0.0595836370	6	8	4	4
0.0325261582	7	5	1	1
0.1248502456	7	5	1	2
4.4673752596	7	5	1	3
0.4622347276	7	5	1	4
0.1248502456	7	5	2	1
1.0330789518	7	5	2	2
0.0637495508	7	5	2	3
-0.4782338592	7	5	2	4
4.4673752596	7	5	3	1
0.0637495508	7	5	3	2
0.0001952064	7	5	3	3
-0.3763691454	7	5	3	4
0.4622347276	7	5	4	1
-0.4782338592	7	5	4	2
-0.3763691454	7	5	4	3
1.2471270748	7	5	4	4
0.3674854061	7	6	1	1
0.0086712586	7	6	1	2
0.0637297416	7	6	1	3
-0.0160290029	7	6	1	4
0.0086712586	7	6	2	1
-0.6786267463	7	6	2	2
0.1020806731	7	6	2	3
-0.3473995979	7	6	2	4
0.0637297416	7	6	3	1
0.1020806731	7	6	3	2
0.4594460702	7	6	3	3
-0.0147038988	7	6	3	4
-0.0160290029	7	6	4	1
-0.3473995979	7	6	4	2
-0.0147038988	7	6	4	3
-0.2631803476	7	6	4	4
15.6481192947	7	7	1	1
-0.1116925335	7	7	1	2
-0.0034699396	7	7	1	3
0.1941878902	7	7	1	4
-0.1116925335	7	7	2	1
5.1827456181	7	7	2	2
0.4591579207	7	7	2	3
-1.2827352781	7	7	2	4
-0.0034699396	7	7	3	1
0.4591579207	7	7	3	2
15.5842450684	7	7	3	3
0.7593435842	7	7	3	4
0.1941878902	7	7	4	1
-1.2827352781	7	7	4	2
0.7593435842	7	7	4	3
5.8301003669	7	7	4	4
1.0710851949	7	8	1	1
-0.0638784078	7	8	1	2
-0.3765442251	7	8	1	3
0.0807832467	7	8	1	4
-0.0638784078	7	8	2	1
-0.9052233594	7	8	2	2
-0.0147101458	7	8	2	3
0.1174025029	7	8	2	4
-0.3765442251	7	8	3	1
-0.0147101458	7	8	3	2
0.7587841344	7	8	3	3
0.3121580908	7	8	3	4
0.0807832467	7	8	4	1
0.1174025029	7	8	4	2
0.3121580908	7	8	4	3
-1.0219342255	7	8	4	4
0.6620996379	8	5	1	1
-0.0211153874	8	5	1	2
0.4619857184	8	5	1	3
0.1291901715	8	5	1	4
-0.0211153874	8	5	2	1
-0.1777109814	8	5	2	2
-0.0160175529	8	5	2	3
0.1102153260	8	5	2	4
0.4619857184	8	5	3	1
-0.0160175529	8	5	3	2
0.1945957130	8	5	3	3
0.0808279139	8	5	3	4
0.1291901715	8	5	4	1
0.1102153260	8	5	4	2
0.0808279139	8	5	4	3
-0.1977279001	8	5	4	4
-1.0096400693	8	6	1	1
-0.0922910952	8	6	1	2
-0.4782298532	8	6	1	3
0.1102350815	8	6	1	4
-0.0922910952	8	6	2	1
-0.1429702190	8	6	2	2
-0.3471508646	8	6	2	3
4.4837008836	8	6	2	4
-0.4782298532	8	6	3	1
-0.3471508646	8	6	3	2
-1.2850879893	8	6	3	3
0.1174736654	8	6	3	4
0.1102350815	8	6	4	1
4.4837008836	8	6	4	2
0.1174736654	8	6	4	3
0.0595836370	8	6	4	4
1.0710851949	8	7	1	1
-0.0638784078	8	7	1	2
-0.3765442251	8	7	1	3
0.0807832467	8	7	1	4
-0.0638784078	8	7	2	1
-0.9052233594	8	7	2	2
-0.0147101458	8	7	2	3
0.1174025029	8	7	2	4
-0.3765442251	8	7	3	1
-0.0147101458	8	7	3	2
0.7587841344	8	7	3	3
0.3121580908	8	7	3	4
0.0807832467	8	7	4	1
0.1174025029	8	7	4	2
0.3121580908	8	7	4	3
-1.0219342255	8	7	4	4
5.2168584092	8	8	1	1
0.2001854941	8	8	1	2
1.2447340754	8	8	1	3
-0.1977715062	8	8	1	4
0.2001854941	8	8	2	1
15.6767582194	8	8	2	2
-0.2633860311	8	8	2	3
0.0632812247	8	8	2	4
1.2447340754	8	8	3	1
-0.2633860311	8	8	3	2
5.8298939228	8	8	3	3
-1.0213751322	8	8	3	4
-0.1977715062	8	8	4	1
0.0632812247	8	8	4	2
-1.0213751322	8	8	4	3
15.4849549233	8	8	4	4
20.0959309435	5	5	5	5
-0.2915363395	5	5	5	6
0.0263705931	5	5	5	7
0.6614377496	5	5	5	8
-0.2915363395	5	5	6	5
4.6738027284	5	5	6	6
0.3672640639	5	5	6	7
-1.0073120121	5	5	6	8
0.0263705931	5	5	7	5
0.3672640639	5	5	7	6
15.6505019455	5	5	7	7
1.0719136033	5	5	7	8
0.6614377496	5	5	8	5
-1.0073120121	5	5	8	6
1.0719136033	5	5	8	7
5.2171845401	5	5	8	8
-0.2913651736	5	6	5	5
0.0180898587	5	6	5	6
0.1249518547	5	6	5	7
-0.0210974528	5	6	5	8
0.0180898587	5	6	6	5
0.1863155833	5	6	6	6
0.0086668602	5	6	6	7
-0.0922750004	5	6	6	8
0.1249518547	5	6	7	5
0.0086668602	5	6	7	6
-0.1115989998	5	6	7	7
-0.0638850485	5	6	7	8
-0.0210974528	5	6	8	5
-0.0922750004	5	6	8	6
-0.0638850485	5	6	8	7
0.2003497532	5	6	8	8
0.0325261582	5	7	5	5
0.1248502456	5	7	5	6
4.4673752596	5	7	5	7
0.4622347276	5	7	5	8
0.1248502456	5	7	6	5
1.0330789518	5	7	6	6
0.0637495508	5	7	6	7
-0.4782338592	5	7	6	8
4.4673752596	5	7	7	5
0.0637495508	5	7	7	6
0.0001952064	5	7	7	7
-0.3763691454	5	7	7	8
0.4622347276	5	7	8	5
-0.4782338592	5	7	8	6
-0.3763691454	5	7	8	7
1.2471270748	5	7	8	8
0.6620996379	5	8	5	5
-0.0211153874	5	8	5	6
0.4619857184	5	8	5	7
0.1291901715	5	8	5	8
-0.0211153874	5	8	6	5
-0.1777109814	5	8	6	6
-0.0160175529	5	8	6	7
0.1102153260	5	8	6	8
0.4619857184	5	8	7	5
-0.0160175529	5	8	7	6
0.1945957130	5	8	7	7
0.0808279139	5	8	7	8
0.1291901715	5	8	8	5
0.1102153260	5	8	8	6
0.0808279139	5	8	8	7
-0.1977279001	5	8	8	8
-0.2913651736	6	5	5	5
0.0180898587	6	5	5	6
0.1249518547	6	5	5	7
-0.0210974528	6	5	5	8
0.0180898587	6	5	6	5
0.1863155833	6	5	6	6
0.0086668602	6	5	6	7
-0.0922750004	6	5	6	8
0.1249518547	6	5	7	5
0.0086668602	6	5	7	6
-0.1115989998	6	5	7	7
-0.0638850485	6	5	7	8
-0.0210974528	6	5	8	5
-0.0922750004	6	5	8	6
-0.0638850485	6	5	8	7
0.2003497532	6	5	8	8
4.6737972283	6	6	5	5
0.1861445414	6	6	5	6
1.0307334347	6	6	5	7
-0.1777351266	6	6	5	8
0.1861445414	6	6	6	5
20.1024808291	6	6	6	6
-0.6790469031	6	6	6	7
-0.1367974872	6	6	6	8
1.0307334347	6	6	7	5
-0.6790469031	6	6	7	6
5.1828423807	6	6	7	7
-0.9048270403	6	6	7	8
-0.1777351266	6	6	8	5
-0.1367974872	6	6	8	6
-0.9048270403	6	6	8	7
15.6793641874	6	6	8	8
0.3674854061	6	7	5	5
0.0086712586	6	7	5	6
0.0637297416	6	7	5	7
-0.0160290029	6	7	5	8
0.0086712586	6	7	6	5
-0.6786267463	6	7	6	6
0.1020806731	6	7	6	7
-0.3473995979	6	7	6	8
0.0637297416	6	7	7	5
0.1020806731	6	7	7	6
0.4594460702	6	7	7	7
-0.0147038988	6	7	7	8
-0.0160290029	6	7	8	5
-0.3473995979	6	7	8	6
-0.0147038988	6	7	8	7
-0.2631803476	6	7	8	8
-1.0096400693	6	8	5	5
-0.0922910952	6	8	5	6
-0.4782298532	6	8	5	7
0.1102350815	6	8	5	8
-0.0922910952	6	8	6	5
-0.1429702190	6	8	6	6
-0.3471508646	6	8	6	7
4.4837008836	6	8	6	8
-0.4782298532	6	8	7	5
-0.3471508646	6	8	7	6
-1.2850879893	6	8	7	7
0.1174736654	6	8	7	8
0.1102350815	6	8	8	5
4.4837008836	6	8	8	6
0.1174736654	6	8	8	7
0.0595836370	6	8	8	8
0.0325261582	7	5	5	5
0.1248502456	7	5	5	6
4.4673752596	7	5	5	7
